FMID,city,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP
1002983,Mt. Gilead,Ohio,43338,-82.8266,40.4605,N,N,N,N,N
1011783,"Richwood, OH",Ohio,43344,-83.296015,40.426013,Y,N,N,Y,N
1004524,Bowling Green,Ohio,43402,-83.650031,41.372751,Y,N,N,Y,Y
1009177,Bowling Green,Ohio,43402,-83.6719,41.3724,Y,N,N,N,N
1002470,Fremont,Ohio,43420,-83.1135499,41.345408,N,Y,Y,Y,N
1009358,Oak Harbor,Ohio,43449,-83.1468,41.5073,Y,N,N,N,N
1019005,Berkey,Ohio,43504,-83.839418,41.715538,Y,N,N,N,N
1012736,Bryan ,Ohio,43506,-84.551292,41.474364,Y,N,N,N,N
1006190,Defiance,Ohio,43512,-84.361911,41.302071,N,Y,N,Y,N
1009389,Delta,Ohio,43515,-84.0197,41.5731,Y,N,N,N,N
1006191,Hicksville,Ohio,43526,-84.762354,41.292254,N,Y,N,Y,N
1018129,Perrysburg,Ohio,43551,-83.63002,41.560423,Y,N,Y,N,Y
1006192,Sherwood,Ohio,43556,-84.553142,41.2899,N,Y,N,Y,N
1010747,Swanton,Ohio,43558,-83.8825344,41.581089,Y,N,N,N,N
1008361,Whitehouse,Ohio,43571,-83.804104,41.517891,N,N,N,N,N
1009939,Toledo ,Ohio,43604,-83.542051,41.645297,Y,Y,Y,Y,Y
1012295,Toledo ,Ohio,43606,-83.62351,41.680346,Y,Y,Y,Y,Y
1002635,Zanesville,Ohio,43701,-82.0066,39.9439,N,N,N,N,N
1001730,Zanesville,Ohio,43701,-82.023,39.9239,N,N,N,N,N
1003211,Barnesville,Ohio,43713,-81.1739,39.9881,N,N,N,N,N
1002791,Barnesville,Ohio,43713,-81.1027,39.9319,N,N,N,N,N
1003607,Cambridge,Ohio,43725,-81.59,40.0248,N,Y,N,N,N
1007308,Chesterhill,Ohio,43728,-81.866,39.4884,N,N,N,N,N
1018573,McConnelsville,Ohio,43756,-81.853276,39.648855,Y,N,N,Y,N
1005787,New Concord,Ohio,43762,-81.7371,39.9937,N,N,N,N,N
1003369,Roseville,Ohio,43777,-82.077,39.8121,N,N,N,N,N
1006994,SOMERSET,Ohio,43783,-82.299305,39.807259,N,N,N,Y,Y
1018506,Coshocton,Ohio,43812,-81.866236,40.273688,Y,Y,N,N,N
1012773,Bellaire,Ohio,43906,-80.7422347,40.0137473,Y,Y,N,N,Y
1000402,Smithfield,Ohio,43948,-80.7825,40.2691,N,N,N,N,N
1011906,St. Clairsville,Ohio,43950,-80.866729,40.070918,Y,Y,N,N,Y
1018427,Steubenville,Ohio,43952,-80.669759,40.377613,Y,N,N,N,N
1009194,Hopedale,Ohio,43976,-80.9516,40.3136,Y,N,N,N,N
1009244,Ashtabula,Ohio,44004,-80.7998,41.8995,Y,N,N,N,N
1011092,Avon Lake,Ohio,44012,-82.020624,41.509613,Y,N,N,Y,N
1018547,South Russell,Ohio,44022,-81.337545,41.430889,Y,N,N,Y,Y
1003739,Chagrin Falls,Ohio,44022,-81.391704,41.43036,Y,Y,Y,Y,Y
1009185,Elyria,Ohio,44035,-82.1066,41.3675,Y,N,N,N,N
1001517,Geneva,Ohio,44041,-80.9718,41.7821,N,N,N,N,N
1017980,Geneva,Ohio,44041,-80.947264,41.806409,Y,Y,Y,N,Y
1005495,Jefferson,Ohio,44047,-80.7674,41.7373,N,Y,N,Y,N
1004664,Kingsville,Ohio,44048,-80.815,41.8977,N,N,N,N,N
1004621,Conneaut,Ohio,44048,-80.5602,41.9455,N,N,N,N,N
1009355,Kingsville,Ohio,44048,-80.6364,41.8854,Y,N,N,N,N
1002126,Lorain,Ohio,44052,-82.1757,41.4688,N,N,N,N,N
1009317,Macedonia,Ohio,44056,-81.486,41.3107,Y,N,N,N,N
1003903,Mentor,Ohio,44060,-81.354842,41.662919,Y,Y,N,N,N
1001504,Mentor,Ohio,44060,-81.361,41.6605,N,N,N,N,N
1011181,North Olmsted ,Ohio,44070,-81.8916596,41.4054884,Y,N,N,N,N
1009932,Oberlin,Ohio,44074,-82.21665,41.289327,Y,N,N,Y,Y
1010087,Painesville,Ohio,44077,-81.2451655,41.7241493,Y,N,N,N,Y
1005289,Perry,Ohio,44081,-81.1524,41.7784,N,N,N,N,N
1000458,Perry,Ohio,44081,-81.1722,41.7709,N,N,N,N,N
1000969,Twinsburg,Ohio,44087,-81.441,41.3121,N,N,N,N,N
1008196,Wellington,Ohio,44090,-82.2179354,41.1689421,Y,N,N,Y,Y
1008131,Kirtland ,Ohio,44094,-81.328375,41.577281,Y,Y,N,N,N
1009933,Willoughby,Ohio,44094,-81.395222,41.696999,N,N,N,N,N
1003507,Willoughby,Ohio,44094,-81.4059,41.6393,N,N,N,N,N
1003279,Cleveland,Ohio,44102,-81.728973,41.48421,Y,Y,Y,Y,Y
1012297,Cleveland ,Ohio,44105,-81.654595,41.455724,Y,N,N,N,Y
1008997,Cleveland ,Ohio,44106,-81.604037,41.504893,Y,N,N,N,N
1003740,Cleveland,Ohio,44106,-81.617533,41.502183,Y,Y,Y,Y,Y
1009628,Cleveland,Ohio,44106,-81.607019,41.504883,Y,Y,Y,Y,Y
1002521,Lakewood,Ohio,44107,-81.804266,41.484539,Y,Y,Y,Y,Y
1009947,Lakewood ,Ohio,44107,-81.800894,41.484758,Y,Y,N,Y,Y
1009921,Cleveland ,Ohio,44108,-81.615463,41.5181575,Y,Y,Y,Y,Y
1003140,East Cleveland,Ohio,44110,-81.578199,41.545129,Y,Y,N,Y,Y
1012470,Cleveland ,Ohio,44111,-81.814974,41.449328,Y,Y,N,Y,Y
1003074,Cleveland,Ohio,44113,-81.690903,41.478361,Y,Y,N,Y,Y
1010837,Cleveland,Ohio,44115,-81.689137,41.4991795,Y,Y,Y,Y,Y
1003744,Cleveland,Ohio,44115,-81.681848,41.500652,Y,Y,Y,Y,Y
1008116,Shaker Heights,Ohio,44118,-81.549727,41.485691,N,N,N,N,N
1003746,Cleveland,Ohio,44120,-81.5911402,41.4839508,Y,Y,Y,Y,Y
1003745,Cleveland,Ohio,44120,-81.589906,41.484433,Y,Y,Y,Y,Y
1003741,Beachwood,Ohio,44122,-81.4891619,41.500524,Y,Y,Y,Y,Y
1011981,Euclid,Ohio,44123,-81.525914,41.607434,Y,Y,N,N,N
1002861,North Royalton,Ohio,44133,-81.7245,41.3096,N,N,N,N,N
1006309,Strongsville,Ohio,44136,-81.828,41.3136,N,N,N,N,N
1007758,Cleveland,Ohio,44139,-81.4768,41.4243,N,N,N,N,N
1003742,Westlake,Ohio,44145,-81.950408,41.457881,Y,Y,Y,Y,Y
1009953,Barberton ,Ohio,44203,-81.608706,41.01361,N,N,N,Y,N
1007273,Brunswick,Ohio,44212,-81.792526,41.222229,Y,N,N,N,N
1009889,Cuyahoga Falls,Ohio,44223,-81.49769,41.12785,N,N,N,N,N
1011240,Stow,Ohio,44224,-81.451898,41.16869,Y,N,N,N,Y
1005052,Doylestown,Ohio,44230,-81.6956,40.9706,N,N,N,N,N
1011312,Hudson,Ohio,44236,-81.44011,41.241401,Y,N,N,N,N
1003513,Kent,Ohio,44240,-81.3458,41.1002,N,N,N,N,N
1018282,Kent,Ohio,44240,-81.360033,41.150692,Y,Y,N,Y,Y
1009702,Kent,Ohio,44240,-81.337517,41.155043,Y,Y,Y,Y,Y
1002730,Medina,Ohio,44256,-81.8636,41.1376,N,N,N,N,N
1018166,Medina,Ohio,44256,-81.70806,41.159011,Y,N,N,Y,N
1009969,Munroe Falls ,Ohio,44262,-81.441095,41.139097,Y,N,N,N,N
1019268,Peninsula,Ohio,44264,-81.583559,41.189763,Y,Y,N,Y,Y
1011222,Ravenna ,Ohio,44266,-81.2420473,41.1575566,Y,Y,N,Y,N
1010488,Tallmadge ,Ohio,44278,-81.414936,41.101566,Y,N,N,Y,N
1002751,Valley City,Ohio,44280,-81.9224,41.2352,N,N,N,N,N
1019046,Wadsworth,Ohio,44281,-81.72926,41.023801,Y,N,N,N,N
1019269,Akron,Ohio,44302,-81.55353,41.098634,Y,Y,N,Y,Y
1011501,Akron,Ohio,44304,-81.4971734,41.0775176,Y,N,Y,Y,Y
1005075,Akron,Ohio,44308,-81.520422,41.079982,N,N,N,N,N
1011885,Akron,Ohio,44311,-81.5420419,41.0590335,Y,N,N,Y,Y
1017999,Akron,Ohio,44311,-81.4688767,41.1019246,Y,N,N,N,Y
1012265,Copley,Ohio,44321,-81.644372,41.104215,Y,N,N,Y,Y
1018228,Copley,Ohio,44321,-81.630011,41.096075,Y,N,N,N,Y
1019258,Akron,Ohio,44333,-81.589922,41.192676,Y,N,N,N,Y
1003986,Cortland,Ohio,44410,-80.726906,41.325344,N,N,N,N,N
1009180,Lake Milton,Ohio,44429,-80.9816,41.0929,Y,N,N,N,N
1002182,New Springfield,Ohio,44443,-80.6061,40.9172,N,N,N,N,N
1005929,Rogers,Ohio,44455,-82.471,40.3908,N,N,N,N,N
1011365,Warren,Ohio,44481,-80.818098,41.237225,Y,N,N,N,Y
1000243,Warren,Ohio,44481,-80.8198,41.2331,N,N,N,N,N
1009418,Howland,Ohio,44484,-80.7512,41.2383,Y,N,N,N,N
1010939,Youngstown,Ohio,44505,-80.645004,41.112216,Y,Y,N,Y,Y
1011367,Youngstown,Ohio,44511,-80.675689,41.073612,Y,Y,Y,Y,Y
1011490,Austintown,Ohio,44515,-80.774094,41.070511,Y,N,N,N,N
1005675,Alliance,Ohio,44601,-81.1024,40.9216,N,Y,N,Y,Y
1009411,Canal Fulton,Ohio,44614,-81.5686,40.8822,Y,N,N,N,N
1009967,Canal Fulton,Ohio,44614,-81.568155,40.882003,N,N,N,N,N
1006098,Carrolton,Ohio,44615,-81.0869,40.572,N,N,N,N,N
1002365,Dover,Ohio,44622,-81.47244,40.51448,Y,Y,Y,N,Y
1006094,Hartville,Ohio,44632,-81.2792,40.9549,N,N,N,N,N
1009463,Massillon (Jackson Township),Ohio,44646,-81.4932,40.8609,Y,N,N,N,N
1006137,Massillon,Ohio,44646,-81.5207,40.7916,N,N,N,N,N
1005357,Millersburg,Ohio,44654,-81.8264,40.5554,N,N,N,N,N
1003793,Millersburg,Ohio,44654,-81.8764,40.591,N,N,N,N,N
1000269,St. Millersburg,Ohio,44654,-81.9173,40.5558,N,N,N,N,N
1008195,Minerva,Ohio,44657,-81.102595,40.727935,N,Y,N,N,Y
1005391,Mt. Hope,Ohio,44660,-81.8,40.624,N,N,N,N,N
1002702,Orrville,Ohio,44667,-81.7667,40.8407,N,N,N,N,N
1008124,Green,Ohio,44685,-83.649584,41.377677,Y,N,N,Y,N
1006717,Wooster,Ohio,44691,-81.9454,40.7976,N,N,N,N,N
1000382,Wooster,Ohio,44691,-81.942,40.8513,N,N,N,N,N
1009982,Wooster,Ohio,44691,-81.9399841,40.7981618,Y,N,N,N,N
1005101,Canton,Ohio,44702,-81.3775854,40.8012557,N,Y,Y,Y,N
1005102,Canton,Ohio,44702,-81.403597,40.79609,N,Y,Y,Y,N
1011758,Canton,Ohio,44705,-81.351516,40.808886,Y,N,Y,Y,Y
1009958,Canton ,Ohio,44721,-81.351431,40.859639,N,N,N,N,N
1019358,Canton,Ohio,44721,-81.350491,40.864925,Y,Y,N,Y,N
1001720,Ashland,Ohio,44805,-82.3205,40.8647,N,N,N,N,N
1000940,Bellville,Ohio,44813,-82.5116,40.6198,N,N,N,N,N
1000757,Fostoria,Ohio,44830,-83.41541,41.15641,Y,N,Y,Y,N
1009534,Galion,Ohio,44833,-82.79,40.7316,Y,N,N,N,N
1010068,Greenwich,Ohio,44837,-82.517514,41.030438,N,N,N,N,N
1000967,New London,Ohio,44851,-81.5906,41.4839,N,N,N,N,N
1000611,Norwalk,Ohio,44857,-82.617223,41.241406,N,N,N,N,N
1016802,Sandusky,Ohio,44870,-82.7084701,41.4572297,Y,Y,N,Y,Y
1008144,Shelby,Ohio,44875,-82.658451,40.881374,Y,Y,N,N,N
1000154,Shiloh,Ohio,44878,-82.5544,40.9603,N,N,N,N,N
1018193,Sycamore,Ohio,44882,-83.1700053,40.9509375,Y,N,N,N,N
1008073,Mansfield ,Ohio,44902,-82.515694,40.760992,Y,N,Y,N,Y
1018875, Mansfield ,Ohio,44903,-82.524714,40.770362,Y,Y,N,N,Y
1000941,Mansfield,Ohio,44907,-82.535281,40.732527,Y,N,N,N,N
1010981,Hamilton,Ohio,45011,-84.562816,39.399525,Y,N,N,N,N
1008160,Hamilton ,Ohio,45011,-84.559388,39.398626,Y,N,N,N,Y
1010491,Fairfield ,Ohio,45014,-84.567481,39.351705,Y,N,N,N,N
1019054,Fairfield,Ohio,45014,-84.564946,39.334175,Y,N,N,N,N
1009535,Harrison,Ohio,45030,-84.8185,39.262,Y,N,N,N,N
1010886,Oxford ,Ohio,45056,-84.74207,39.511147,Y,N,Y,N,Y
1004892,West Chester,Ohio,45069,-84.4111,39.3212,N,N,N,N,N
1009737,Georgetown ,Ohio,45121,-83.9044248,38.8653546,N,N,N,N,Y
1005246,Greenfield,Ohio,45123,-83.3829,39.3517,N,N,N,N,N
1000216,Greenfield,Ohio,45123,-83.400832,39.34727,N,N,Y,N,Y
1001923,Hillsboro,Ohio,45133,-83.5537,39.2112,N,N,N,N,N
1010896,Hillsboro,Ohio,45133,-83.611724,39.202872,Y,Y,N,N,N
1000462,Loveland,Ohio,45140,-84.259924,39.266388,Y,N,N,N,Y
1000554,Milford,Ohio,45150,-84.275529,39.173808,Y,Y,N,N,N
1009736,Mt Orab,Ohio,45154,-83.867718,38.934226,N,N,N,N,Y
1005643,Ripley,Ohio,45167,-83.8086607,39.0080523,N,N,N,N,Y
1009738,Russellville,Ohio,45168,-83.799939,38.852215,N,N,N,N,Y
1018551,Wilmington ,Ohio,45177,-83.831509,39.4392629,Y,N,Y,N,Y
1009316,Cincinnati,Ohio,45202,-84.5174,39.1087,Y,N,N,N,N
1008135,Cincinnati,Ohio,45202,-84.518946,39.11533,Y,Y,N,N,Y
1012133,Cincinnati ,Ohio,45205,-84.573114,39.106241,Y,N,N,N,N
1019399,Cincinnati,Ohio,45208,-84.442502,39.139702,Y,N,N,N,N
1016916,Cincinnati,Ohio,45211,-84.617203,39.1587027,Y,N,N,N,Y
1008539,Cincinnati,Ohio,45214,-84.55714,39.118213,Y,Y,N,N,Y
1018905,Wyoming,Ohio,45215,-84.465898,39.227619,Y,N,N,N,N
1006750,Cincinnati,Ohio,45223,-84.539695,39.160511,Y,Y,N,N,Y
1001876,Cincinnati,Ohio,45224,-84.54511,39.19568,Y,N,Y,N,Y
1004991,Cincinnati,Ohio,45230,-84.350563,39.078533,Y,N,Y,N,N
1018862,Montgomery,Ohio,45242,-84.353789,39.230912,Y,N,N,N,Y
1018863,Montgomery,Ohio,45242,-84.36307,39.241124,Y,N,N,N,Y
1006188,Madeira,Ohio,45243,-84.361117,39.203094,Y,N,N,N,N
1018546,Madeira,Ohio,45243,-84.363859,39.187923,Y,Y,Y,N,N
1001731,Casstown,Ohio,45312,-84.0296,40.0429,N,N,N,N,N
1010505,Eaton,Ohio,45320,-84.6364564,39.7452906,Y,N,N,N,N
1005566,Fairborn,Ohio,45324,-84.0225,39.8216,N,N,N,N,N
1004829,Fairborn,Ohio,45324,-84.0206,39.7894,N,N,N,N,N
1008125,Greenville ,Ohio,45331,-84.6314568,40.1007398,Y,N,N,N,N
1004830,Xenia,Ohio,45335,-83.9432,39.6858,N,N,N,N,N
1000988,Miamisburg,Ohio,45342,-84.3289,39.6435,N,N,N,N,N
1010745,Miamisburg,Ohio,45342,-84.2358568,39.5999081,Y,N,N,N,N
1011296,New Carlisle,Ohio,45344,-84.025048,39.936605,Y,Y,N,N,Y
1010471,New Paris,Ohio,45347,-84.802843,39.867714,Y,N,N,N,N
1002920,Piqua,Ohio,45356,-84.238572,40.149539,N,Y,N,N,N
1003529,Sidney,Ohio,45365,-84.1568,40.2854,N,N,N,N,N
1009291,Tipp City,Ohio,45371,-84.1712,39.9591,Y,N,N,N,N
1008154,Troy,Ohio,45373,-84.204574,40.039448,Y,N,N,N,N
1002813,Troy,Ohio,45373,-84.2404,40.0559,N,N,N,N,N
1011799,Tipp City,Ohio,45373,-84.1922356,39.9403423,Y,Y,Y,N,N
1010596,Vandalia,Ohio,45377,-84.1977263,39.8890201,Y,N,N,N,N
1000971,Xenia,Ohio,45385,-83.8824,39.7668,N,N,N,N,N
1004819,Xenia,Ohio,45385,-83.9353,39.6017,N,N,N,N,N
1004832,Xenia,Ohio,45385,-83.9492,39.6767,N,N,N,N,N
1003001,Xenia,Ohio,45385,-83.9137,39.6643,N,N,N,N,N
1006050,Yellow Springs,Ohio,45387,-83.8898,39.8062,N,N,N,N,N
1007002,YELLOW SPRINGS,Ohio,45387,-83.89135,39.806574,N,N,N,N,N
1009959,Dayton,Ohio,45402,-84.18103,39.762593,Y,N,Y,N,Y
1009174, Dayton,Ohio,45402,-84.1854,39.7593,Y,N,N,N,N
1011764,Dayton,Ohio,45402,-84.1913141,39.7592352,Y,N,N,N,N
1002246,Dayton,Ohio,45402,-84.1918,39.7595,N,N,N,N,N
1018988,Dayton ,Ohio,45415,-84.235026,39.819046,Y,Y,N,N,Y
1009538,Oakwood,Ohio,45419,-84.1698,39.7084,Y,N,N,N,N
1009563,Huber Heights,Ohio,45424,-84.1179,39.8471,Y,N,N,N,N
1010090,Centerville,Ohio,45458,-84.1598756,39.61535,Y,N,N,N,N
1000699,Dayton (Sugarcreek Township),Ohio,45459,-84.10998367,39.65086184,Y,N,N,N,N
1018421,Springfield,Ohio,45502,-83.810796,39.922966,Y,N,N,N,Y
1010226,Chillicothe ,Ohio,45601,-83.0031767,39.3349929,Y,N,N,Y,Y
1019052,Beaver,Ohio,45613,-82.827699,39.031097,Y,N,N,N,N
1001266,Gallipolis,Ohio,45631,-82.2384,38.8443,N,N,N,N,N
1003278,Gallipolis,Ohio,45631,-82.20496,38.80736,Y,N,N,N,N
1019053,Piketon,Ohio,45661,-83.017869,39.06009,Y,N,N,N,N
1009394,Portsmouth,Ohio,45662,-82.9966,38.7341,Y,N,N,N,N
1019051,Waverly,Ohio,45690,-82.990343,39.115218,Y,N,N,N,N
1019431,West Union,Ohio,45693,-83.546335,38.795271,Y,N,N,N,N
1005086,Athens,Ohio,45701,-82.0584387,39.3359163,Y,Y,N,Y,Y
1007235,Belpre,Ohio,45714,-81.6036,39.2779,N,N,N,N,N
1001787,Marietta,Ohio,45750,-81.4672,39.407,N,N,N,N,N
1002150,Marietta,Ohio,45750,-81.4479,39.4109,N,N,N,N,N
1019083,Lima,Ohio,45801,-84.1058237,40.7395472,Y,N,N,N,Y
1019372,Bluffton,Ohio,45817,-83.892721,40.893082,Y,N,N,Y,N
1019405,Celina,Ohio,45822,-84.57095,40.549926,Y,N,N,N,N
1019065,Findlay,Ohio,45840,-83.653004,41.039589,Y,N,N,Y,N
1003808,Forest,Ohio,45843,-83.51205,40.8019,Y,Y,N,Y,N
1006466,Ottawa,Ohio,45875,-84.0476,41.0193,N,N,N,N,N
1005902,St. Marys,Ohio,45885,-84.3852,40.5442,N,N,N,N,N
1012368,Spencerville,Ohio,45887,-84.3540645,40.7076022,Y,N,N,N,N
1000455,Wapakoneta,Ohio,45895,-84.193602,40.571217,N,N,N,Y,N
1018744,Anderson,Indiana,46012,-85.669117,40.111063,Y,N,Y,N,Y
1003196,Anderson,Indiana,46012,-85.6333,40.0906,N,N,N,N,N
1007367,Carmel,Indiana,46032,-86.13041,39.96943,Y,N,N,N,N
1000704,Cicero,Indiana,46034,-86.0135,40.1303,N,N,N,N,N
1009257,Fishers,Indiana,46037,-85.9221,39.9821,Y,N,N,N,N
1000748,Fishers,Indiana,46038,-86.01632,39.9575,Y,Y,N,Y,N
1008067,Fortville ,Indiana,46040,-85.846045,39.928813,Y,Y,Y,Y,Y
1007247,Frankfort,Indiana,46041,-86.511368,40.280691,N,Y,N,Y,N
1016810,Lebanon ,Indiana,46052,-86.469047,40.0456714,Y,Y,N,Y,Y
1000939,Markleville,Indiana,46056,-85.618732,39.978019,N,N,N,N,N
1018089,Noblesville,Indiana,46060,-86.019368,40.048031,Y,N,Y,N,Y
1001228,Pendleton,Indiana,46064,-85.7515,39.996,N,N,N,N,N
1003463,Tipton,Indiana,46072,-86.0401,40.282,N,N,N,N,N
1009156,Westfield,Indiana,46074,-86.1281,40.1388,Y,N,N,N,N
1000180,Westfield,Indiana,46074,-86.1281489,40.044249,Y,N,N,N,N
1018636,Whitestown,Indiana,46075,-86.337791,39.950362,Y,Y,Y,Y,Y
1004686,Zionsville,Indiana,46077,-86.2612,39.9491,N,N,N,N,N
1019044,bainbridge,Indiana,46105,-86.817696,39.7622329,Y,Y,Y,Y,N
1017938,Brownsburg ,Indiana,46112,-86.396511,39.844303,Y,Y,N,N,Y
1003908,Danville,Indiana,46122,-86.5250684,39.7606302,Y,N,N,N,N
1019147,Franklin,Indiana,46131,-86.05768,39.479799,Y,N,N,N,Y
1000863,Greencastle,Indiana,46135,-86.864547,39.644176,Y,Y,N,Y,Y
1000932,Greencastle,Indiana,46135,-86.8664,39.6473,N,N,N,N,N
1019062,Greenfield,Indiana,46140,-85.75624,39.791667,Y,Y,N,Y,Y
1000426,Greenfield,Indiana,46140,-85.7559,39.7932,N,N,N,N,N
1018240,Greenwood ,Indiana,46142,-86.1117271,39.6220094,Y,N,Y,N,N
1001453,Knightstown,Indiana,46148,-85.5245,39.796,N,N,N,N,N
1018314,Martinsville ,Indiana,46151,-86.428695,39.423392,Y,Y,N,Y,N
1018317,Mooresville ,Indiana,46158,-86.3796098,39.612806,Y,Y,N,Y,N
1011593,Plainfield ,Indiana,46158,-86.4005705,39.7028141,Y,N,Y,Y,N
1018391,Morgantown,Indiana,46160,-86.250092,39.266784,Y,Y,Y,Y,Y
1004376,Pittsboro,Indiana,46167,-86.4862817,39.8680142,N,Y,Y,N,N
1018532,Rushville,Indiana,46173,-85.4451439,39.6053452,Y,Y,Y,Y,Y
1018544,Shelbyville,Indiana,46176,-85.7771313,39.5244455,Y,N,Y,N,Y
1006165,Indianapolis,Indiana,46202,-86.137726,39.781728,Y,N,N,N,Y
1005421,Indianapolis,Indiana,46204,-86.1535,39.76882,Y,Y,Y,Y,Y
1010401,"Indianapolis,",Indiana,46204,-86.1653813,39.7686865,N,N,N,N,N
1002467,Indianapolis,Indiana,46205,-86.1365,39.8257,N,N,N,N,N
1018389,Indianapolis,Indiana,46208,-86.1575468,39.8255595,Y,N,Y,N,Y
1003905,Indianapolis,Indiana,46219,-86.0782,39.7776,Y,Y,Y,N,Y
1018746,Indianapolis,Indiana,46220,-86.035248,39.897043,Y,N,Y,N,Y
1010360,Indianapolis,Indiana,46222,-86.200018,39.820815,Y,N,N,N,Y
1019173,Speedway,Indiana,46224,-86.2670429,39.8008667,Y,N,N,N,Y
1009337,Indianapolis,Indiana,46225,-86.1589,39.7564,Y,N,N,N,N
1006494,Indianapolis,Indiana,46226,-86.0476,39.8481,N,N,N,N,N
1018567,Indianapolis,Indiana,46227,-86.1152396,39.6653377,Y,Y,Y,Y,Y
1019063,Indianapolis,Indiana,46229,-85.961461,39.775824,Y,Y,N,Y,Y
1010192,Clermont ,Indiana,46234,-86.324648,39.816827,N,N,N,N,N
1004011,Indianapolis,Indiana,46239,-86.0437,39.7415,N,N,N,N,N
1010627,Indianapolis,Indiana,46260,-86.174004,39.879689,Y,N,N,N,N
1018745,Indianapolis,Indiana,46268,-86.211863,39.885357,Y,N,Y,N,Y
1009026,Indianapolis,Indiana,46278,-86.275251,39.894869,Y,N,N,N,N
1004611,Chesterton,Indiana,46304,-87.0536,41.6108,N,N,N,N,N
1003438,Crown Point,Indiana,46307,-87.3647,41.4155,N,N,N,N,N
1011965,Winfield/Crown Point,Indiana,46307,-87.382092,41.4165651,Y,N,N,N,N
1009024,Munster,Indiana,46321,-87.505723,41.536804,N,N,N,N,N
1002469,Highland,Indiana,46322,-87.456239,41.555176,Y,Y,N,N,N
1002121,Hobart,Indiana,46342,-87.2586634,41.5369057,Y,N,N,N,N
1002552,LaPorte,Indiana,46350,-86.7215,41.6111,N,N,N,N,N
1005368,LaPorte,Indiana,46350,-86.7849,41.6903,N,Y,Y,Y,N
1005085,LaPorte,Indiana,46350,-86.720388,41.611744,Y,Y,N,Y,N
1011068,Lowell,Indiana,46356,-87.42156,41.291407,Y,N,N,N,N
1009335,Michigan City,Indiana,46360,-86.9012,41.7214,Y,N,N,N,N
1011940,Michigan City,Indiana,46360,-86.896989,41.707849,Y,Y,Y,Y,N
1002209,Portage,Indiana,46368,-87.171396,41.5775797,Y,Y,N,N,N
1016828,Valparaiso ,Indiana,46383,-87.062272,41.467171,Y,Y,N,N,N
1018743,Gary,Indiana,46403,-87.2661954,41.598348,Y,Y,Y,Y,Y
1009259,Bourbon,Indiana,46504,-86.1185,41.2966,Y,N,N,N,N
1017946,Bremen,Indiana,46506,-86.147566,41.446463,Y,N,N,N,N
1017926,Culver,Indiana,46511,-86.417804,41.218392,Y,Y,Y,Y,N
1006171,Elkhart,Indiana,46514,-85.9675309,41.709013,Y,Y,N,Y,N
1004603,Elkhart,Indiana,46516,-85.9685,41.6901,N,Y,N,Y,N
1018747,Goshen,Indiana,46526,-85.83736,41.584882,Y,Y,N,Y,Y
1010149,granger,Indiana,46530,-86.1102024,41.7535321,Y,N,N,N,N
1002690,Knox,Indiana,46534,-86.6206576,41.2826208,N,Y,N,N,N
1002519,Milford,Indiana,46542,-85.8466,41.4087,N,N,N,N,N
1001997,Nappanee,Indiana,46550,-85.9979,41.4674,N,N,N,N,N
1004602,Plymouth,Indiana,46563,-86.307641,41.34065,Y,N,Y,Y,Y
1010761,Syracuse,Indiana,46567,-85.7502941,41.4248366,Y,N,N,N,N
1005688,Wakarusa,Indiana,46573,-86.021,41.5359,N,N,N,N,N
1000183,Warsaw,Indiana,46580,-85.8379,41.2322,N,N,N,N,N
1018545,South Bend,Indiana,46615,-86.2342181,41.6658481,Y,N,N,N,Y
1018569,South Bend,Indiana,46616,-86.262701,41.688173,Y,Y,Y,Y,Y
1001442,South Bend,Indiana,46617,-86.2428794,41.6767599,Y,Y,N,N,Y
1003199,South Bend,Indiana,46619,-86.35873,41.65516,Y,N,N,N,N
1018568,Angola,Indiana,46703,-84.9984478,41.631966,Y,Y,Y,Y,Y
1001349,Auburn,Indiana,46706,-85.0514,41.3606,N,N,N,N,N
1016852,Bluffton,Indiana,46714,-85.17156,40.742975,Y,N,N,N,N
1005735,Decatur,Indiana,46733,-84.92007,40.83229,N,N,N,N,N
1000963,Howe,Indiana,46746,-85.379,41.7227,N,N,N,N,N
1018521,Huntingon,Indiana,46750,-85.488165,40.8292342,Y,Y,Y,Y,Y
1004889,Huntington,Indiana,46750,-85.5204,40.8955,N,Y,N,Y,N
1008334,Kendallville,Indiana,46755,-85.265532,41.443153,Y,N,N,N,N
1009256,Kendallville,Indiana,46755,-85.2545,41.4825,Y,N,N,N,N
1002576,LaGrange,Indiana,46761,-85.4141,41.644,N,N,N,N,N
1000229,Leo,Indiana,46765,-85.007583,41.229217,Y,Y,N,Y,Y
1016890,New Haven,Indiana,46774,-85.016707,41.068937,Y,N,N,N,Y
1019070,Roanoke,Indiana,46783,-85.373322,40.961979,Y,N,N,N,N
1011964,Rome City,Indiana,46784,-85.37705,41.492658,Y,N,N,N,N
1005849,South Milford,Indiana,46786,-85.272441,41.5338,N,N,N,N,N
1019284,Fort Wayne,Indiana,46802,-85.14388,41.088173,Y,N,N,N,N
1019285,FORT WAYNE,Indiana,46802,-85.140411,41.074494,Y,N,N,N,N
1003734,Fort Wayne,Indiana,46802,-85.136171,41.079151,Y,N,N,N,N
1018371,Fort Wayne ,Indiana,46806,-85.1297412,41.0548148,Y,N,N,N,N
